Step,TotEng,Hs
3897000.0000000000,-6474.9721700000000,-6474.1132799999996
3906000.0000000000,-6474.9145500000004,-6474.1274400000002
3915000.0000000000,-6474.9868200000001,-6474.1181600000000
3924000.0000000000,-6474.8579099999997,-6474.1147499999997
3933000.0000000000,-6474.9331099999999,-6474.1225599999998
3942000.0000000000,-6474.9589800000003,-6474.1225599999998
3951000.0000000000,-6474.9165000000003,-6474.1152300000003
3960000.0000000000,-6474.8842800000002,-6474.1225599999998
3969000.0000000000,-6474.9140600000001,-6474.1147499999997
3978000.0000000000,-6474.9179700000004,-6474.1108400000003
3987000.0000000000,-6474.9589800000003,-6474.1201199999996
3996000.0000000000,-6474.8710899999996,-6474.1152300000003
4005000.0000000000,-6474.8203100000001,-6474.1201199999996
4014000.0000000000,-6474.8491199999999,-6474.1147499999997
4023000.0000000000,-6474.9179700000004,-6474.1147499999997
4032000.0000000000,-6474.9872999999998,-6474.1113299999997
4041000.0000000000,-6474.8803699999999,-6474.1152300000003
4050000.0000000000,-6474.9213900000004,-6474.1137699999999
4059000.0000000000,-6475.0058600000002,-6474.1166999999996
4068000.0000000000,-6475.0747099999999,-6474.1206099999999
4077000.0000000000,-6474.9296899999999,-6474.1142600000003
4086000.0000000000,-6474.8579099999997,-6474.1235399999996
4095000.0000000000,-6474.8281200000001,-6474.1210899999996
4104000.0000000000,-6474.9150399999999,-6474.1132799999996
4113000.0000000000,-6474.9345700000003,-6474.1220700000003
4122000.0000000000,-6474.9502000000002,-6474.1171899999999
4131000.0000000000,-6475.0112300000001,-6474.1147499999997
4140000.0000000000,-6475.0058600000002,-6474.1196300000001
4149000.0000000000,-6474.7944299999999,-6474.1171899999999
4158000.0000000000,-6474.9233400000003,-6474.1235399999996
4167000.0000000000,-6474.8847699999997,-6474.1171899999999
4176000.0000000000,-6475.0537100000001,-6474.1220700000003
4185000.0000000000,-6474.9633800000001,-6474.1220700000003
4194000.0000000000,-6474.9243200000001,-6474.1210899999996
4203000.0000000000,-6474.8413099999998,-6474.1181600000000
4212000.0000000000,-6474.8955100000003,-6474.1215800000000
4221000.0000000000,-6474.9980500000001,-6474.1245099999996
4230000.0000000000,-6474.8637699999999,-6474.1225599999998
4239000.0000000000,-6474.9545900000003,-6474.1162100000001
4248000.0000000000,-6474.9184599999999,-6474.1191399999998
4257000.0000000000,-6474.8627900000001,-6474.1245099999996
4266000.0000000000,-6474.9584999999997,-6474.1166999999996
4275000.0000000000,-6474.9238299999997,-6474.1250000000000
4284000.0000000000,-6474.9614300000003,-6474.1186500000003
4293000.0000000000,-6474.9047899999996,-6474.1240200000002
4302000.0000000000,-6474.8891599999997,-6474.1166999999996
4311000.0000000000,-6474.9609399999999,-6474.1127900000001
4320000.0000000000,-6474.9638699999996,-6474.1220700000003
4329000.0000000000,-6474.9145500000004,-6474.1176800000003
4338000.0000000000,-6474.9125999999997,-6474.1235399999996
4347000.0000000000,-6474.9677700000002,-6474.1245099999996
4356000.0000000000,-6474.8330100000003,-6474.1196300000001
4365000.0000000000,-6474.8798800000004,-6474.1142600000003
4374000.0000000000,-6474.9668000000001,-6474.1235399999996
4383000.0000000000,-6474.9921899999999,-6474.1196300000001
4392000.0000000000,-6474.9321300000001,-6474.1162100000001
4401000.0000000000,-6474.9643599999999,-6474.1191399999998
4410000.0000000000,-6475.0297899999996,-6474.1235399999996
4419000.0000000000,-6474.9130900000000,-6474.1245099999996
4428000.0000000000,-6474.9018599999999,-6474.1225599999998
4437000.0000000000,-6474.9423800000004,-6474.1166999999996
4446000.0000000000,-6474.9233400000003,-6474.1176800000003
4455000.0000000000,-6474.9497099999999,-6474.1157199999998
4464000.0000000000,-6474.9257799999996,-6474.1176800000003
4473000.0000000000,-6474.8715800000000,-6474.1235399999996
4482000.0000000000,-6474.9604499999996,-6474.1269499999999
4491000.0000000000,-6474.9780300000002,-6474.1157199999998
4500000.0000000000,-6474.8833000000004,-6474.1181600000000
4509000.0000000000,-6474.8872099999999,-6474.1230500000001
4518000.0000000000,-6474.9155300000002,-6474.1215800000000
4527000.0000000000,-6474.9121100000002,-6474.1186500000003
4536000.0000000000,-6474.9887699999999,-6474.1254900000004
4545000.0000000000,-6475.0073199999997,-6474.1245099999996
4554000.0000000000,-6474.9750999999997,-6474.1171899999999
4563000.0000000000,-6474.9872999999998,-6474.1210899999996
4572000.0000000000,-6474.9443400000000,-6474.1206099999999
4581000.0000000000,-6474.7568400000000,-6474.1206099999999
4590000.0000000000,-6474.9643599999999,-6474.1235399999996
4599000.0000000000,-6474.9023399999996,-6474.1157199999998
4608000.0000000000,-6474.8803699999999,-6474.1225599999998
4617000.0000000000,-6474.8955100000003,-6474.1162100000001
4626000.0000000000,-6474.9775399999999,-6474.1206099999999
4635000.0000000000,-6474.9174800000001,-6474.1127900000001
4644000.0000000000,-6474.9379900000004,-6474.1240200000002
4653000.0000000000,-6474.8964800000003,-6474.1152300000003
4662000.0000000000,-6474.8383800000001,-6474.1201199999996
4671000.0000000000,-6474.8720700000003,-6474.1166999999996
4680000.0000000000,-6474.8222699999997,-6474.1210899999996
4689000.0000000000,-6475.0224600000001,-6474.1166999999996
4698000.0000000000,-6474.8569299999999,-6474.1157199999998
4707000.0000000000,-6474.8666999999996,-6474.1201199999996
4716000.0000000000,-6474.8769499999999,-6474.1245099999996
4725000.0000000000,-6474.9853499999999,-6474.1274400000002
4734000.0000000000,-6474.9218799999999,-6474.1171899999999
4743000.0000000000,-6474.9697299999998,-6474.1230500000001
4752000.0000000000,-6474.9687500000000,-6474.1230500000001
4761000.0000000000,-6474.9555700000001,-6474.1181600000000
4770000.0000000000,-6475.0776400000004,-6474.1191399999998
4779000.0000000000,-6474.9223599999996,-6474.1225599999998
4788000.0000000000,-6474.7973599999996,-6474.1196300000001
4797000.0000000000,-6474.9282199999998,-6474.1279299999997
4806000.0000000000,-6474.9072299999998,-6474.1235399999996
4815000.0000000000,-6474.8637699999999,-6474.1176800000003
4824000.0000000000,-6474.9477500000003,-6474.1191399999998
4833000.0000000000,-6474.8842800000002,-6474.1191399999998
4842000.0000000000,-6474.8896500000001,-6474.1162100000001
4851000.0000000000,-6474.9262699999999,-6474.1206099999999
4860000.0000000000,-6475.0390600000001,-6474.1181600000000
4869000.0000000000,-6474.9545900000003,-6474.1220700000003
4878000.0000000000,-6474.8915999999999,-6474.1201199999996
4887000.0000000000,-6474.9326199999996,-6474.1181600000000
4896000.0000000000,-6475.1059599999999,-6474.1220700000003
4905000.0000000000,-6474.9868200000001,-6474.1147499999997
4914000.0000000000,-6474.8657199999998,-6474.1225599999998
4923000.0000000000,-6474.8315400000001,-6474.1235399999996
4932000.0000000000,-6474.9741199999999,-6474.1186500000003
4941000.0000000000,-6474.9565400000001,-6474.1201199999996
4950000.0000000000,-6474.8906200000001,-6474.1250000000000
4959000.0000000000,-6475.0122099999999,-6474.1225599999998
4968000.0000000000,-6474.8598599999996,-6474.1147499999997
4977000.0000000000,-6474.9628899999998,-6474.1235399999996
4986000.0000000000,-6474.9345700000003,-6474.1166999999996
4995000.0000000000,-6474.8872099999999,-6474.1259799999998
5004000.0000000000,-6474.8418000000001,-6474.1166999999996
5013000.0000000000,-6474.9038099999998,-6474.1157199999998
5022000.0000000000,-6474.9726600000004,-6474.1201199999996
5031000.0000000000,-6474.8959999999997,-6474.1191399999998
5040000.0000000000,-6475.0341799999997,-6474.1196300000001
5049000.0000000000,-6474.9262699999999,-6474.1264600000004
5058000.0000000000,-6474.8686500000003,-6474.1162100000001
5067000.0000000000,-6474.7973599999996,-6474.1093799999999
5076000.0000000000,-6474.8315400000001,-6474.1274400000002
5085000.0000000000,-6474.9282199999998,-6474.1206099999999
5094000.0000000000,-6474.9267600000003,-6474.1162100000001
5103000.0000000000,-6474.9497099999999,-6474.1215800000000
5112000.0000000000,-6474.8989300000003,-6474.1176800000003
5121000.0000000000,-6474.9106400000001,-6474.1220700000003
5130000.0000000000,-6474.8461900000002,-6474.1235399999996
5139000.0000000000,-6474.9086900000002,-6474.1162100000001
5148000.0000000000,-6474.9023399999996,-6474.1166999999996
5157000.0000000000,-6475.0512699999999,-6474.1225599999998
5166000.0000000000,-6474.9687500000000,-6474.1225599999998
5175000.0000000000,-6474.8354499999996,-6474.1259799999998
5184000.0000000000,-6474.9448199999997,-6474.1127900000001
5193000.0000000000,-6474.9043000000001,-6474.1176800000003
5202000.0000000000,-6474.9316399999998,-6474.1230500000001
5211000.0000000000,-6475.0439500000002,-6474.1254900000004
5220000.0000000000,-6474.8408200000003,-6474.1118200000001
5229000.0000000000,-6474.8276400000004,-6474.1206099999999
5238000.0000000000,-6474.9189500000002,-6474.1274400000002
5247000.0000000000,-6474.9731400000001,-6474.1259799999998
5256000.0000000000,-6474.8642600000003,-6474.1191399999998
5265000.0000000000,-6474.8955100000003,-6474.1093799999999
5274000.0000000000,-6474.8544899999997,-6474.1196300000001
5283000.0000000000,-6474.8476600000004,-6474.1210899999996
5292000.0000000000,-6474.9228499999999,-6474.1245099999996
5301000.0000000000,-6474.8657199999998,-6474.1284200000000
5310000.0000000000,-6475.0625000000000,-6474.1269499999999
5319000.0000000000,-6474.9091799999997,-6474.1240200000002
5328000.0000000000,-6474.9243200000001,-6474.1181600000000
5337000.0000000000,-6474.9345700000003,-6474.1157199999998
5346000.0000000000,-6474.8466799999997,-6474.1225599999998
5355000.0000000000,-6474.9223599999996,-6474.1225599999998
5364000.0000000000,-6474.8193400000000,-6474.1220700000003
5373000.0000000000,-6474.9384799999998,-6474.1250000000000
5382000.0000000000,-6475.0312500000000,-6474.1254900000004
5391000.0000000000,-6474.9848599999996,-6474.1269499999999
5400000.0000000000,-6475.0600599999998,-6474.1225599999998
5409000.0000000000,-6474.9912100000001,-6474.1215800000000
5418000.0000000000,-6474.9853499999999,-6474.1245099999996
5427000.0000000000,-6474.9282199999998,-6474.1186500000003
5436000.0000000000,-6474.9409200000000,-6474.1176800000003
5445000.0000000000,-6474.8867200000004,-6474.1245099999996
5454000.0000000000,-6474.9462899999999,-6474.1245099999996
5463000.0000000000,-6474.9057599999996,-6474.1259799999998
5472000.0000000000,-6474.9892600000003,-6474.1274400000002
5481000.0000000000,-6474.9213900000004,-6474.1250000000000
5490000.0000000000,-6474.8120099999996,-6474.1215800000000
5499000.0000000000,-6474.9882799999996,-6474.1220700000003
5508000.0000000000,-6475.0263699999996,-6474.1274400000002
5517000.0000000000,-6474.8540000000003,-6474.1206099999999
5526000.0000000000,-6474.8920900000003,-6474.1308600000002
5535000.0000000000,-6474.9628899999998,-6474.1206099999999
5544000.0000000000,-6474.9443400000000,-6474.1176800000003
5553000.0000000000,-6475.0449200000003,-6474.1250000000000
5562000.0000000000,-6474.8935499999998,-6474.1269499999999
5571000.0000000000,-6475.0249000000003,-6474.1274400000002
5580000.0000000000,-6474.8525399999999,-6474.1225599999998
5589000.0000000000,-6474.9545900000003,-6474.1206099999999
5598000.0000000000,-6474.8989300000003,-6474.1254900000004
5607000.0000000000,-6474.9946300000001,-6474.1132799999996
5616000.0000000000,-6474.9960899999996,-6474.1225599999998
5625000.0000000000,-6475.0639600000004,-6474.1206099999999
5634000.0000000000,-6474.9985399999996,-6474.1284200000000
5643000.0000000000,-6474.9247999999998,-6474.1303699999999
5652000.0000000000,-6474.7978499999999,-6474.1201199999996
5661000.0000000000,-6475.0205100000003,-6474.1269499999999
5670000.0000000000,-6474.9125999999997,-6474.1201199999996
5679000.0000000000,-6474.9174800000001,-6474.1230500000001
5688000.0000000000,-6474.9199200000003,-6474.1235399999996
5697000.0000000000,-6474.9755900000000,-6474.1289100000004
5706000.0000000000,-6475.0083000000004,-6474.1210899999996
5715000.0000000000,-6474.9379900000004,-6474.1264600000004
5724000.0000000000,-6474.8735399999996,-6474.1259799999998
5733000.0000000000,-6474.8935499999998,-6474.1230500000001
5742000.0000000000,-6475.0293000000001,-6474.1264600000004
5751000.0000000000,-6474.8437500000000,-6474.1220700000003
5760000.0000000000,-6474.9340800000000,-6474.1333000000004
5769000.0000000000,-6474.8793900000001,-6474.1250000000000
5778000.0000000000,-6474.8632799999996,-6474.1284200000000
5787000.0000000000,-6474.8403300000000,-6474.1284200000000
5796000.0000000000,-6474.8823199999997,-6474.1240200000002
5805000.0000000000,-6474.9101600000004,-6474.1235399999996
5814000.0000000000,-6474.9438499999997,-6474.1245099999996
5823000.0000000000,-6474.9111300000004,-6474.1279299999997
5832000.0000000000,-6474.9086900000002,-6474.1220700000003
5841000.0000000000,-6474.9052700000002,-6474.1254900000004
5850000.0000000000,-6474.9169899999997,-6474.1186500000003
5859000.0000000000,-6474.9443400000000,-6474.1230500000001
5868000.0000000000,-6474.9135699999997,-6474.1245099999996
5877000.0000000000,-6474.9213900000004,-6474.1230500000001
5886000.0000000000,-6474.8232399999997,-6474.1201199999996
5895000.0000000000,-6474.8520500000004,-6474.1254900000004
5904000.0000000000,-6474.8579099999997,-6474.1206099999999
5913000.0000000000,-6474.9956099999999,-6474.1171899999999
5922000.0000000000,-6474.8759799999998,-6474.1220700000003
5931000.0000000000,-6474.9770500000004,-6474.1240200000002
5940000.0000000000,-6474.9081999999999,-6474.1240200000002
5949000.0000000000,-6474.8901400000004,-6474.1308600000002
5958000.0000000000,-6475.0249000000003,-6474.1254900000004
5967000.0000000000,-6474.9580100000003,-6474.1235399999996
5976000.0000000000,-6474.9306600000000,-6474.1250000000000
5985000.0000000000,-6474.9311500000003,-6474.1215800000000
5994000.0000000000,-6474.9575199999999,-6474.1206099999999
6003000.0000000000,-6474.8325199999999,-6474.1215800000000
6012000.0000000000,-6474.9853499999999,-6474.1245099999996
6021000.0000000000,-6474.9868200000001,-6474.1250000000000
6030000.0000000000,-6474.9819299999999,-6474.1220700000003
6039000.0000000000,-6474.9038099999998,-6474.1196300000001
6048000.0000000000,-6475.0273399999996,-6474.1225599999998
6057000.0000000000,-6474.9545900000003,-6474.1254900000004
6066000.0000000000,-6474.9462899999999,-6474.1245099999996
6075000.0000000000,-6474.9218799999999,-6474.1196300000001
6084000.0000000000,-6474.9521500000001,-6474.1264600000004
6093000.0000000000,-6474.9960899999996,-6474.1230500000001
6102000.0000000000,-6474.9233400000003,-6474.1181600000000
6111000.0000000000,-6474.8979499999996,-6474.1220700000003
6120000.0000000000,-6474.9804700000004,-6474.1220700000003
6129000.0000000000,-6474.9169899999997,-6474.1274400000002
6138000.0000000000,-6474.9379900000004,-6474.1201199999996
6147000.0000000000,-6474.9311500000003,-6474.1274400000002
6156000.0000000000,-6474.9023399999996,-6474.1259799999998
6165000.0000000000,-6474.9750999999997,-6474.1220700000003
6174000.0000000000,-6474.8061500000003,-6474.1240200000002
6183000.0000000000,-6475.0620099999996,-6474.1215800000000
6192000.0000000000,-6474.9414100000004,-6474.1279299999997
6201000.0000000000,-6474.9560499999998,-6474.1206099999999
6210000.0000000000,-6475.0234399999999,-6474.1166999999996
6219000.0000000000,-6474.9506799999999,-6474.1201199999996
6228000.0000000000,-6474.9799800000001,-6474.1254900000004
6237000.0000000000,-6474.8510699999997,-6474.1250000000000
6246000.0000000000,-6474.9096700000000,-6474.1235399999996
6255000.0000000000,-6475.0068400000000,-6474.1225599999998
6264000.0000000000,-6474.9916999999996,-6474.1201199999996
6273000.0000000000,-6474.8789100000004,-6474.1196300000001
6282000.0000000000,-6475.0190400000001,-6474.1225599999998
6291000.0000000000,-6475.0195299999996,-6474.1225599999998
6300000.0000000000,-6475.0146500000001,-6474.1264600000004
6309000.0000000000,-6474.9384799999998,-6474.1210899999996
6318000.0000000000,-6474.9638699999996,-6474.1254900000004
6327000.0000000000,-6474.8662100000001,-6474.1206099999999
6336000.0000000000,-6474.9594699999998,-6474.1201199999996
6345000.0000000000,-6474.8608400000003,-6474.1230500000001
6354000.0000000000,-6474.9438499999997,-6474.1220700000003
6363000.0000000000,-6474.8652300000003,-6474.1220700000003
6372000.0000000000,-6474.9804700000004,-6474.1250000000000
6381000.0000000000,-6474.9531200000001,-6474.1215800000000
6390000.0000000000,-6474.9135699999997,-6474.1215800000000
6399000.0000000000,-6474.9594699999998,-6474.1230500000001
6408000.0000000000,-6474.9609399999999,-6474.1215800000000
6417000.0000000000,-6474.9365200000002,-6474.1230500000001
6426000.0000000000,-6474.9375000000000,-6474.1215800000000
6435000.0000000000,-6474.8613299999997,-6474.1186500000003
6444000.0000000000,-6474.9194299999999,-6474.1245099999996
6453000.0000000000,-6474.8588900000004,-6474.1210899999996
6462000.0000000000,-6474.8901400000004,-6474.1289100000004
6471000.0000000000,-6474.9614300000003,-6474.1230500000001
6480000.0000000000,-6475.0004900000004,-6474.1240200000002
6489000.0000000000,-6474.8574200000003,-6474.1210899999996
6498000.0000000000,-6475.0053699999999,-6474.1250000000000
6507000.0000000000,-6474.9267600000003,-6474.1274400000002
6516000.0000000000,-6474.8735399999996,-6474.1230500000001
6525000.0000000000,-6474.8496100000002,-6474.1176800000003
6534000.0000000000,-6474.9418900000001,-6474.1264600000004
6543000.0000000000,-6474.9633800000001,-6474.1230500000001
6552000.0000000000,-6475.0336900000002,-6474.1230500000001
6561000.0000000000,-6474.9091799999997,-6474.1250000000000
6570000.0000000000,-6474.9223599999996,-6474.1215800000000
6579000.0000000000,-6474.9223599999996,-6474.1284200000000
6588000.0000000000,-6474.8554700000004,-6474.1196300000001
6597000.0000000000,-6474.9443400000000,-6474.1171899999999
6606000.0000000000,-6475.0346700000000,-6474.1220700000003
6615000.0000000000,-6474.9540999999999,-6474.1240200000002
6624000.0000000000,-6474.8769499999999,-6474.1206099999999
6633000.0000000000,-6474.9013699999996,-6474.1269499999999
6642000.0000000000,-6474.9262699999999,-6474.1274400000002
6651000.0000000000,-6474.9448199999997,-6474.1259799999998
6660000.0000000000,-6474.8388699999996,-6474.1157199999998
6669000.0000000000,-6475.0048800000004,-6474.1220700000003
6678000.0000000000,-6474.8852500000003,-6474.1250000000000
6687000.0000000000,-6474.9433600000002,-6474.1215800000000
6696000.0000000000,-6475.0239300000003,-6474.1264600000004
6705000.0000000000,-6474.9052700000002,-6474.1196300000001
6714000.0000000000,-6474.7334000000001,-6474.1201199999996
6723000.0000000000,-6474.8891599999997,-6474.1240200000002
6732000.0000000000,-6474.9780300000002,-6474.1191399999998
6741000.0000000000,-6474.9580100000003,-6474.1210899999996
6750000.0000000000,-6474.8491199999999,-6474.1210899999996
6759000.0000000000,-6474.8129900000004,-6474.1201199999996
6768000.0000000000,-6474.8266599999997,-6474.1240200000002
6777000.0000000000,-6474.9467800000002,-6474.1166999999996
6786000.0000000000,-6474.9033200000003,-6474.1220700000003
6795000.0000000000,-6474.9589800000003,-6474.1176800000003
6804000.0000000000,-6475.0415000000003,-6474.1235399999996
6813000.0000000000,-6474.9067400000004,-6474.1157199999998
6822000.0000000000,-6475.0317400000004,-6474.1245099999996
6831000.0000000000,-6474.8915999999999,-6474.1274400000002
6840000.0000000000,-6474.9423800000004,-6474.1181600000000
6849000.0000000000,-6474.9291999999996,-6474.1289100000004
6858000.0000000000,-6474.9370099999996,-6474.1196300000001
6867000.0000000000,-6474.8925799999997,-6474.1245099999996
6876000.0000000000,-6475.0161099999996,-6474.1240200000002
6885000.0000000000,-6474.9365200000002,-6474.1269499999999
6894000.0000000000,-6474.8881799999999,-6474.1225599999998
